city,state,location_lat,location_lon,state_FIPS,county_FIPS,zip_code,station_name,LAT,LON,BEGIN,END,station_zip_code,station_address,ISD_station,lat_lon_dist
Houston,TX,29.7869,-95.3905,48,201,77222,HOUSTON/DUNN HELISTOP,29.717,-95.383,20081022,20180521,77004,"3 Hermann Museum Cir Dr, Houston, TX 77004, USA",720594-99999,0.07030120909344435
Houston,TX,29.7869,-95.3905,48,201,77222,MANCHESTER,29.726,-95.266,20180101,20190615,77012,"I-610, Houston, TX 77012, USA",998481-99999,0.13859675320872214
Houston,TX,29.7869,-95.3905,48,201,77222,ELLINGTON FIELD AIRPORT,29.617,-95.167,19410701,20190616,77034,"Young, Houston, TX 77034, USA",722436-12906,0.2807458993467225
Houston,TX,29.7869,-95.3905,48,201,77222,WILLIAM P HOBBY,29.638,-95.282,19730101,20100731,77061,"Unnamed Road, Houston, TX 77061, USA",722435-12918,0.18423750975303776
Houston,TX,29.7869,-95.3905,48,201,77222,WILLIAM P. HOBBY AIRPORT,29.638,-95.282,19960101,20190616,77061,"Unnamed Road, Houston, TX 77061, USA",722440-12918,0.18423750975303776
Houston,TX,29.7869,-95.3905,48,201,77222,G BUSH INTERCONTINENTAL AP/HO,29.98,-95.36,19730101,20190616,77073,"21843 Burnaby Trail Ct, Houston, TX 77073, USA",722430-12960,0.19549388737247175
Houston,TX,29.7869,-95.3905,48,201,77222,HOOKS MEMORIAL AIRPT,30.068,-95.556,20060101,20190616,77379,"Imco, Spring, TX 77379, USA",722429-53910,0.3262015634542535
Houston,TX,29.7869,-95.3905,48,201,77222,HOUSTON/D.W. HOOKS,30.067,-95.55,19860916,20051231,77379,"20803 Stuebner Airline Rd, Spring, TX 77379, USA",722429-99999,0.3223294277598598
Houston,TX,29.7869,-95.3905,48,201,77222,SUGAR LAND REGIONAL ARPT,29.622,-95.657,20060101,20190616,77498,"GlobalSelect at Sugar Land Regional Airport, 12888 S Texas 6 B, Sugar Land, TX 77498, USA",722543-12977,0.3133915442381883
Houston,TX,29.7869,-95.3905,48,201,77222,SUGER LAND RGNL,29.617,-95.65,19970123,20051231,77498,"S Texas 6, Sugar Land, TX 77498, USA",722543-99999,0.31017133974627775
Houston,TX,29.7869,-95.3905,48,201,77222,CLOVER FIELD AIRPORT,29.519,-95.242,20060101,20190616,77581,"17626 Airfield Ln, Pearland, TX 77581, USA",722427-12975,0.3063048481496825
Houston,TX,29.7869,-95.3905,48,201,77222,PEARLAND RGNL,29.517,-95.25,20010706,20051231,77581,"17825 TX-35, Pearland, TX 77581, USA",722427-99999,0.3042799040357426
Houston,TX,29.7869,-95.3905,48,201,77222,HOUSTON SOUTHWEST AIRPORT,29.5,-95.477,20090601,20190616,77583,"1172 Fenn Rd, Rosharon, TX 77583, USA",720637-00223,0.29965623637761946
Houston,TX,29.7869,-95.3905,48,201,77222,HOUSTON SOUTHWEST AIRPORT,29.506,-95.477,20100101,20180515,77583,"919 McKeever Rd, Arcola, TX 77583, USA",720637-99999,0.29391675692277164
Houston,TX,29.7869,-95.3905,48,201,77222,HOUSTON/ELLINGTON,29.6,-95.167,20000101,20041231,77034,"12577 Blume Ave, Houston, TX 77034, United States",722436-99999,0.2913483482019416
Los Angeles,CA,34.1139,-118.4068,60,037,90074,LOS ANGELES INTERNATIONAL AIR,33.938,-118.389,19440101,20190616,90045,"1 Avion Dr, Los Angeles, CA 90045, USA",722950-23174,0.1767983314400897
Los Angeles,CA,34.1139,-118.4068,60,037,90074,DOWNTOWN L.A./USC CAMPUS,34.024,-118.291,20000101,20190616,90089,"3510 Vermont Ave, Los Angeles, CA 90089, USA",722874-93134,0.14660030695739246
Los Angeles,CA,34.1139,-118.4068,60,037,90074,NRTHORP FLD/HATHRN MUNI AP,33.923,-118.334,20060101,20190616,90250,"Hawthorne Municipal Airport, 12101 Crenshaw Blvd #1, Hawthorne, CA 90250, USA",722956-03167,0.2043101808525454
Los Angeles,CA,34.1139,-118.4068,60,037,90074,JACK NORTHROP FLD H,33.917,-118.333,19730101,20051231,90250,"3355 W El Segundo Blvd, Hawthorne, CA 90250, USA",722956-99999,0.21027612798413564
Los Angeles,CA,34.1139,-118.4068,60,037,90074,SANTA MONICA PIER,34.008,-118.5,20080101,20190615,90401,"401 Santa Monica Pier, Santa Monica, CA 90401, USA",994028-99999,0.1410710813738907
Los Angeles,CA,34.1139,-118.4068,60,037,90074,SANTA MONICA MUNI AIRPORT,34.016,-118.451,20060101,20190616,90405,"2828 Donald Douglas Loop N, Santa Monica, CA 90405, USA",722885-93197,0.10741531548154389
Los Angeles,CA,34.1139,-118.4068,60,037,90074,SANTA MONICA MUNI,34.017,-118.45,19730101,20051231,90405,"Santa Monica Airport, 3223 Donald Douglas Loop S, Santa Monica, CA 90405, USA",722885-99999,0.1060935907583465
Los Angeles,CA,34.1139,-118.4068,60,037,90074,ZAMPERINI FIELD AIRPORT,33.803,-118.34,20060101,20190616,90505,"Zamperini Field Air Traffic Control Tower, 3301 Airport Dr, Torrance, CA 90505, USA",722955-03174,0.3179953616013957
Los Angeles,CA,34.1139,-118.4068,60,037,90074,ZAMPERINI FLD,33.803,-118.34,20000101,20051231,90505,"Zamperini Field Air Traffic Control Tower, 3301 Airport Dr, Torrance, CA 90505, USA",722955-99999,0.3179953616013957
Los Angeles,CA,34.1139,-118.4068,60,037,90074,ZAMPERINE FIELD AIRPORT,33.8,-118.333,20040702,20051231,90505,"Unnamed Road, Torrance, CA 90505, USA",999999-03174,0.3224587570527481
Los Angeles,CA,34.1139,-118.4068,60,037,90074,LONG BEACH / DAUGHERTY FIELD,33.812,-118.146,19430101,20190616,90806,"4023 E Spring St, Long Beach, CA 90806, USA",722970-23129,0.39894893156894623
Los Angeles,CA,34.1139,-118.4068,60,037,90074,WHITMAN AIRPORT,34.259,-118.413,20060101,20190616,91331,"Pacoima NDB PAI 370, Pacoima, CA 91331, USA",745057-53130,0.14523239996639772
Los Angeles,CA,34.1139,-118.4068,60,037,90074,WHITEMAN,34.267,-118.417,19990114,20051231,91331,"13089 1/2 Carl St, Pacoima, CA 91331, USA",745057-99999,0.1534394017193777
Los Angeles,CA,34.1139,-118.4068,60,037,90074,NEWHALL,34.37,-118.57,20040224,20110905,91381,"24907 Chicory Ct, Newhall, CA 91381, USA",720046-99999,0.30367984786612795
Los Angeles,CA,34.1139,-118.4068,60,037,90074,VAN NUYS AIRPORT,34.21,-118.489,19421211,20190616,91406,"Van Nuys Airport (VNY), 16461 Sherman Way, Van Nuys, CA 91406, USA",722886-23130,0.12645967736792632
Los Angeles,CA,34.1139,-118.4068,60,037,90074,VAN NUYS,34.21,-118.49,20000101,20031231,91406,"Van Nuys Airport (VNY), 16461 Sherman Way, Van Nuys, CA 91406, USA",722886-99999,0.12711195852475268
Los Angeles,CA,34.1139,-118.4068,60,037,90074,BURBANK-GLENDALE-PASA ARPT,34.201,-118.358,19430601,20190616,91505,"Unnamed Road, Burbank, CA 91505, USA",722880-23152,0.09983912058907525
Los Angeles,CA,34.1139,-118.4068,60,037,90074,BURBANK/GLENDALE,34.2,-118.35,20000101,20031231,91505,"Unnamed Road, Burbank, CA 91505, USA",722880-99999,0.10314770962072509
Los Angeles,CA,34.1139,-118.4068,60,037,90074,EL MONTE AIRPORT,34.083,-118.033,20060101,20190615,91731,"10930 Basye St, El Monte, CA 91731, USA",747043-03165,0.3750749925015026
Los Angeles,CA,34.1139,-118.4068,60,037,90074,EL MONTE,34.086,-118.035,19900314,20051231,91731,"Río Hondo Bike Path, El Monte, CA 91731, USA",747043-99999,0.3728453432725232
Los Angeles,CA,34.1139,-118.4068,60,037,90074,MOUNT WILSON,34.233,-118.067,19500101,20150513,NA,NA,722890-93136,0.3600678408300393
Los Angeles,CA,34.1139,-118.4068,60,037,90074,MOUNT WILSON,34.233,-118.067,20000103,20030601,NA,NA,722890-99999,0.3600678408300393
Houston,TX,29.7869,-95.3905,48,201,77223,DOWNTOWN,29.767,-95.367,20020902,20031231,77002,"Houston, TX, 902 Washington Ave, Houston, TX 77002, USA",999999-12945,0.030793830550938654
Houston,TX,29.7869,-95.3905,48,201,77223,HOUSTON DUNN HELISTOP,29.717,-95.383,20090101,20190616,77004,"3 Hermann Museum Cir Dr, Houston, TX 77004, USA",720594-00188,0.07030120909344435
Houston,TX,29.7869,-95.3905,48,201,77223,HOUSTON/DUNN HELISTOP,29.717,-95.383,20081022,20180521,77004,"3 Hermann Museum Cir Dr, Houston, TX 77004, USA",720594-99999,0.07030120909344435
Houston,TX,29.7869,-95.3905,48,201,77223,MANCHESTER,29.726,-95.266,20180101,20190615,77012,"I-610, Houston, TX 77012, USA",998481-99999,0.13859675320872214
Houston,TX,29.7869,-95.3905,48,201,77223,ELLINGTON FIELD AIRPORT,29.617,-95.167,19410701,20190616,77034,"Young, Houston, TX 77034, USA",722436-12906,0.2807458993467225
Houston,TX,29.7869,-95.3905,48,201,77223,WILLIAM P HOBBY,29.638,-95.282,19730101,20100731,77061,"Unnamed Road, Houston, TX 77061, USA",722435-12918,0.18423750975303776
Houston,TX,29.7869,-95.3905,48,201,77223,WILLIAM P. HOBBY AIRPORT,29.638,-95.282,19960101,20190616,77061,"Unnamed Road, Houston, TX 77061, USA",722440-12918,0.18423750975303776
Houston,TX,29.7869,-95.3905,48,201,77223,G BUSH INTERCONTINENTAL AP/HO,29.98,-95.36,19730101,20190616,77073,"21843 Burnaby Trail Ct, Houston, TX 77073, USA",722430-12960,0.19549388737247175
Houston,TX,29.7869,-95.3905,48,201,77223,HOOKS MEMORIAL AIRPT,30.068,-95.556,20060101,20190616,77379,"Imco, Spring, TX 77379, USA",722429-53910,0.3262015634542535
Houston,TX,29.7869,-95.3905,48,201,77223,HOUSTON/D.W. HOOKS,30.067,-95.55,19860916,20051231,77379,"20803 Stuebner Airline Rd, Spring, TX 77379, USA",722429-99999,0.3223294277598598
Houston,TX,29.7869,-95.3905,48,201,77223,SUGAR LAND REGIONAL ARPT,29.622,-95.657,20060101,20190616,77498,"GlobalSelect at Sugar Land Regional Airport, 12888 S Texas 6 B, Sugar Land, TX 77498, USA",722543-12977,0.3133915442381883
Houston,TX,29.7869,-95.3905,48,201,77223,SUGER LAND RGNL,29.617,-95.65,19970123,20051231,77498,"S Texas 6, Sugar Land, TX 77498, USA",722543-99999,0.31017133974627775
Houston,TX,29.7869,-95.3905,48,201,77223,CLOVER FIELD AIRPORT,29.519,-95.242,20060101,20190616,77581,"17626 Airfield Ln, Pearland, TX 77581, USA",722427-12975,0.3063048481496825
Houston,TX,29.7869,-95.3905,48,201,77223,PEARLAND RGNL,29.517,-95.25,20010706,20051231,77581,"17825 TX-35, Pearland, TX 77581, USA",722427-99999,0.3042799040357426
Houston,TX,29.7869,-95.3905,48,201,77223,HOUSTON SOUTHWEST AIRPORT,29.5,-95.477,20090601,20190616,77583,"1172 Fenn Rd, Rosharon, TX 77583, USA",720637-00223,0.29965623637761946
Houston,TX,29.7869,-95.3905,48,201,77223,HOUSTON SOUTHWEST AIRPORT,29.506,-95.477,20100101,20180515,77583,"919 McKeever Rd, Arcola, TX 77583, USA",720637-99999,0.29391675692277164
Houston,TX,29.7869,-95.3905,48,201,77223,HOUSTON/ELLINGTON,29.6,-95.167,20000101,20041231,77034,"12577 Blume Ave, Houston, TX 77034, United States",722436-99999,0.2913483482019416
Los Angeles,CA,34.1139,-118.4068,60,037,90075,LOS ANGELES INTERNATIONAL AIR,33.938,-118.389,19440101,20190616,90045,"1 Avion Dr, Los Angeles, CA 90045, USA",722950-23174,0.1767983314400897
Los Angeles,CA,34.1139,-118.4068,60,037,90075,DOWNTOWN L.A./USC CAMPUS,34.024,-118.291,20000101,20190616,90089,"3510 Vermont Ave, Los Angeles, CA 90089, USA",722874-93134,0.14660030695739246
Los Angeles,CA,34.1139,-118.4068,60,037,90075,NRTHORP FLD/HATHRN MUNI AP,33.923,-118.334,20060101,20190616,90250,"Hawthorne Municipal Airport, 12101 Crenshaw Blvd #1, Hawthorne, CA 90250, USA",722956-03167,0.2043101808525454
Los Angeles,CA,34.1139,-118.4068,60,037,90075,JACK NORTHROP FLD H,33.917,-118.333,19730101,20051231,90250,"3355 W El Segundo Blvd, Hawthorne, CA 90250, USA",722956-99999,0.21027612798413564
Los Angeles,CA,34.1139,-118.4068,60,037,90075,SANTA MONICA PIER,34.008,-118.5,20080101,20190615,90401,"401 Santa Monica Pier, Santa Monica, CA 90401, USA",994028-99999,0.1410710813738907
Los Angeles,CA,34.1139,-118.4068,60,037,90075,SANTA MONICA MUNI AIRPORT,34.016,-118.451,20060101,20190616,90405,"2828 Donald Douglas Loop N, Santa Monica, CA 90405, USA",722885-93197,0.10741531548154389
Los Angeles,CA,34.1139,-118.4068,60,037,90075,SANTA MONICA MUNI,34.017,-118.45,19730101,20051231,90405,"Santa Monica Airport, 3223 Donald Douglas Loop S, Santa Monica, CA 90405, USA",722885-99999,0.1060935907583465
Los Angeles,CA,34.1139,-118.4068,60,037,90075,ZAMPERINI FIELD AIRPORT,33.803,-118.34,20060101,20190616,90505,"Zamperini Field Air Traffic Control Tower, 3301 Airport Dr, Torrance, CA 90505, USA",722955-03174,0.3179953616013957
Los Angeles,CA,34.1139,-118.4068,60,037,90075,ZAMPERINI FLD,33.803,-118.34,20000101,20051231,90505,"Zamperini Field Air Traffic Control Tower, 3301 Airport Dr, Torrance, CA 90505, USA",722955-99999,0.3179953616013957
Los Angeles,CA,34.1139,-118.4068,60,037,90075,ZAMPERINE FIELD AIRPORT,33.8,-118.333,20040702,20051231,90505,"Unnamed Road, Torrance, CA 90505, USA",999999-03174,0.3224587570527481
Los Angeles,CA,34.1139,-118.4068,60,037,90075,LONG BEACH / DAUGHERTY FIELD,33.812,-118.146,19430101,20190616,90806,"4023 E Spring St, Long Beach, CA 90806, USA",722970-23129,0.39894893156894623
Los Angeles,CA,34.1139,-118.4068,60,037,90075,WHITMAN AIRPORT,34.259,-118.413,20060101,20190616,91331,"Pacoima NDB PAI 370, Pacoima, CA 91331, USA",745057-53130,0.14523239996639772
Los Angeles,CA,34.1139,-118.4068,60,037,90075,WHITEMAN,34.267,-118.417,19990114,20051231,91331,"13089 1/2 Carl St, Pacoima, CA 91331, USA",745057-99999,0.1534394017193777
Los Angeles,CA,34.1139,-118.4068,60,037,90075,NEWHALL,34.37,-118.57,20040224,20110905,91381,"24907 Chicory Ct, Newhall, CA 91381, USA",720046-99999,0.30367984786612795
Los Angeles,CA,34.1139,-118.4068,60,037,90075,VAN NUYS AIRPORT,34.21,-118.489,19421211,20190616,91406,"Van Nuys Airport (VNY), 16461 Sherman Way, Van Nuys, CA 91406, USA",722886-23130,0.12645967736792632
Los Angeles,CA,34.1139,-118.4068,60,037,90075,VAN NUYS,34.21,-118.49,20000101,20031231,91406,"Van Nuys Airport (VNY), 16461 Sherman Way, Van Nuys, CA 91406, USA",722886-99999,0.12711195852475268
Los Angeles,CA,34.1139,-118.4068,60,037,90075,BURBANK-GLENDALE-PASA ARPT,34.201,-118.358,19430601,20190616,91505,"Unnamed Road, Burbank, CA 91505, USA",722880-23152,0.09983912058907525
Los Angeles,CA,34.1139,-118.4068,60,037,90075,BURBANK/GLENDALE,34.2,-118.35,20000101,20031231,91505,"Unnamed Road, Burbank, CA 91505, USA",722880-99999,0.10314770962072509
Los Angeles,CA,34.1139,-118.4068,60,037,90075,EL MONTE AIRPORT,34.083,-118.033,20060101,20190615,91731,"10930 Basye St, El Monte, CA 91731, USA",747043-03165,0.3750749925015026
Los Angeles,CA,34.1139,-118.4068,60,037,90075,EL MONTE,34.086,-118.035,19900314,20051231,91731,"Río Hondo Bike Path, El Monte, CA 91731, USA",747043-99999,0.3728453432725232
Los Angeles,CA,34.1139,-118.4068,60,037,90075,MOUNT WILSON,34.233,-118.067,19500101,20150513,NA,NA,722890-93136,0.3600678408300393
Los Angeles,CA,34.1139,-118.4068,60,037,90075,MOUNT WILSON,34.233,-118.067,20000103,20030601,NA,NA,722890-99999,0.3600678408300393
Houston,TX,29.7869,-95.3905,48,201,77225,DOWNTOWN,29.767,-95.367,20020902,20031231,77002,"Houston, TX, 902 Washington Ave, Houston, TX 77002, USA",999999-12945,0.030793830550938654
Houston,TX,29.7869,-95.3905,48,201,77225,HOUSTON DUNN HELISTOP,29.717,-95.383,20090101,20190616,77004,"3 Hermann Museum Cir Dr, Houston, TX 77004, USA",720594-00188,0.07030120909344435
Houston,TX,29.7869,-95.3905,48,201,77225,HOUSTON/DUNN HELISTOP,29.717,-95.383,20081022,20180521,77004,"3 Hermann Museum Cir Dr, Houston, TX 77004, USA",720594-99999,0.07030120909344435
Houston,TX,29.7869,-95.3905,48,201,77225,MANCHESTER,29.726,-95.266,20180101,20190615,77012,"I-610, Houston, TX 77012, USA",998481-99999,0.13859675320872214
Houston,TX,29.7869,-95.3905,48,201,77225,ELLINGTON FIELD AIRPORT,29.617,-95.167,19410701,20190616,77034,"Young, Houston, TX 77034, USA",722436-12906,0.2807458993467225
Houston,TX,29.7869,-95.3905,48,201,77225,WILLIAM P HOBBY,29.638,-95.282,19730101,20100731,77061,"Unnamed Road, Houston, TX 77061, USA",722435-12918,0.18423750975303776
Houston,TX,29.7869,-95.3905,48,201,77225,WILLIAM P. HOBBY AIRPORT,29.638,-95.282,19960101,20190616,77061,"Unnamed Road, Houston, TX 77061, USA",722440-12918,0.18423750975303776
Houston,TX,29.7869,-95.3905,48,201,77225,G BUSH INTERCONTINENTAL AP/HO,29.98,-95.36,19730101,20190616,77073,"21843 Burnaby Trail Ct, Houston, TX 77073, USA",722430-12960,0.19549388737247175
Houston,TX,29.7869,-95.3905,48,201,77225,HOOKS MEMORIAL AIRPT,30.068,-95.556,20060101,20190616,77379,"Imco, Spring, TX 77379, USA",722429-53910,0.3262015634542535
Houston,TX,29.7869,-95.3905,48,201,77225,HOUSTON/D.W. HOOKS,30.067,-95.55,19860916,20051231,77379,"20803 Stuebner Airline Rd, Spring, TX 77379, USA",722429-99999,0.3223294277598598
Houston,TX,29.7869,-95.3905,48,201,77225,SUGAR LAND REGIONAL ARPT,29.622,-95.657,20060101,20190616,77498,"GlobalSelect at Sugar Land Regional Airport, 12888 S Texas 6 B, Sugar Land, TX 77498, USA",722543-12977,0.3133915442381883
Houston,TX,29.7869,-95.3905,48,201,77225,SUGER LAND RGNL,29.617,-95.65,19970123,20051231,77498,"S Texas 6, Sugar Land, TX 77498, USA",722543-99999,0.31017133974627775
Houston,TX,29.7869,-95.3905,48,201,77225,CLOVER FIELD AIRPORT,29.519,-95.242,20060101,20190616,77581,"17626 Airfield Ln, Pearland, TX 77581, USA",722427-12975,0.3063048481496825
Houston,TX,29.7869,-95.3905,48,201,77225,PEARLAND RGNL,29.517,-95.25,20010706,20051231,77581,"17825 TX-35, Pearland, TX 77581, USA",722427-99999,0.3042799040357426
Houston,TX,29.7869,-95.3905,48,201,77225,HOUSTON SOUTHWEST AIRPORT,29.5,-95.477,20090601,20190616,77583,"1172 Fenn Rd, Rosharon, TX 77583, USA",720637-00223,0.29965623637761946
Houston,TX,29.7869,-95.3905,48,201,77225,HOUSTON SOUTHWEST AIRPORT,29.506,-95.477,20100101,20180515,77583,"919 McKeever Rd, Arcola, TX 77583, USA",720637-99999,0.29391675692277164
Houston,TX,29.7869,-95.3905,48,201,77225,HOUSTON/ELLINGTON,29.6,-95.167,20000101,20041231,77034,"12577 Blume Ave, Houston, TX 77034, United States",722436-99999,0.2913483482019416
Los Angeles,CA,34.1139,-118.4068,60,037,90076,LOS ANGELES INTERNATIONAL AIR,33.938,-118.389,19440101,20190616,90045,"1 Avion Dr, Los Angeles, CA 90045, USA",722950-23174,0.1767983314400897
Los Angeles,CA,34.1139,-118.4068,60,037,90076,DOWNTOWN L.A./USC CAMPUS,34.024,-118.291,20000101,20190616,90089,"3510 Vermont Ave, Los Angeles, CA 90089, USA",722874-93134,0.14660030695739246
Los Angeles,CA,34.1139,-118.4068,60,037,90076,NRTHORP FLD/HATHRN MUNI AP,33.923,-118.334,20060101,20190616,90250,"Hawthorne Municipal Airport, 12101 Crenshaw Blvd #1, Hawthorne, CA 90250, USA",722956-03167,0.2043101808525454
Los Angeles,CA,34.1139,-118.4068,60,037,90076,JACK NORTHROP FLD H,33.917,-118.333,19730101,20051231,90250,"3355 W El Segundo Blvd, Hawthorne, CA 90250, USA",722956-99999,0.21027612798413564
Los Angeles,CA,34.1139,-118.4068,60,037,90076,SANTA MONICA PIER,34.008,-118.5,20080101,20190615,90401,"401 Santa Monica Pier, Santa Monica, CA 90401, USA",994028-99999,0.1410710813738907
Los Angeles,CA,34.1139,-118.4068,60,037,90076,SANTA MONICA MUNI AIRPORT,34.016,-118.451,20060101,20190616,90405,"2828 Donald Douglas Loop N, Santa Monica, CA 90405, USA",722885-93197,0.10741531548154389
Los Angeles,CA,34.1139,-118.4068,60,037,90076,SANTA MONICA MUNI,34.017,-118.45,19730101,20051231,90405,"Santa Monica Airport, 3223 Donald Douglas Loop S, Santa Monica, CA 90405, USA",722885-99999,0.1060935907583465
Los Angeles,CA,34.1139,-118.4068,60,037,90076,ZAMPERINI FIELD AIRPORT,33.803,-118.34,20060101,20190616,90505,"Zamperini Field Air Traffic Control Tower, 3301 Airport Dr, Torrance, CA 90505, USA",722955-03174,0.3179953616013957
Los Angeles,CA,34.1139,-118.4068,60,037,90076,ZAMPERINI FLD,33.803,-118.34,20000101,20051231,90505,"Zamperini Field Air Traffic Control Tower, 3301 Airport Dr, Torrance, CA 90505, USA",722955-99999,0.3179953616013957
Los Angeles,CA,34.1139,-118.4068,60,037,90076,ZAMPERINE FIELD AIRPORT,33.8,-118.333,20040702,20051231,90505,"Unnamed Road, Torrance, CA 90505, USA",999999-03174,0.3224587570527481
Los Angeles,CA,34.1139,-118.4068,60,037,90076,LONG BEACH / DAUGHERTY FIELD,33.812,-118.146,19430101,20190616,90806,"4023 E Spring St, Long Beach, CA 90806, USA",722970-23129,0.39894893156894623
Los Angeles,CA,34.1139,-118.4068,60,037,90076,WHITMAN AIRPORT,34.259,-118.413,20060101,20190616,91331,"Pacoima NDB PAI 370, Pacoima, CA 91331, USA",745057-53130,0.14523239996639772
Los Angeles,CA,34.1139,-118.4068,60,037,90076,WHITEMAN,34.267,-118.417,19990114,20051231,91331,"13089 1/2 Carl St, Pacoima, CA 91331, USA",745057-99999,0.1534394017193777
Los Angeles,CA,34.1139,-118.4068,60,037,90076,NEWHALL,34.37,-118.57,20040224,20110905,91381,"24907 Chicory Ct, Newhall, CA 91381, USA",720046-99999,0.30367984786612795
Los Angeles,CA,34.1139,-118.4068,60,037,90076,VAN NUYS AIRPORT,34.21,-118.489,19421211,20190616,91406,"Van Nuys Airport (VNY), 16461 Sherman Way, Van Nuys, CA 91406, USA",722886-23130,0.12645967736792632
Los Angeles,CA,34.1139,-118.4068,60,037,90076,VAN NUYS,34.21,-118.49,20000101,20031231,91406,"Van Nuys Airport (VNY), 16461 Sherman Way, Van Nuys, CA 91406, USA",722886-99999,0.12711195852475268
Los Angeles,CA,34.1139,-118.4068,60,037,90076,BURBANK-GLENDALE-PASA ARPT,34.201,-118.358,19430601,20190616,91505,"Unnamed Road, Burbank, CA 91505, USA",722880-23152,0.09983912058907525
Los Angeles,CA,34.1139,-118.4068,60,037,90076,BURBANK/GLENDALE,34.2,-118.35,20000101,20031231,91505,"Unnamed Road, Burbank, CA 91505, USA",722880-99999,0.10314770962072509
Los Angeles,CA,34.1139,-118.4068,60,037,90076,EL MONTE AIRPORT,34.083,-118.033,20060101,20190615,91731,"10930 Basye St, El Monte, CA 91731, USA",747043-03165,0.3750749925015026
